+0.01 5.275458 4 2.500000 2.500000
+0.01 5.291259 4 3.500000 0.500000
+0.01 5.294764 4 3.500000 1.500000
+0.01 5.301762 4 3.500000 2.500000
+0.01 5.312230 4 3.500000 3.500000
+0.01 5.499955 4 0.500000 0.500000
+0.01 5.507659 4 1.500000 0.500000
+0.01 5.522461 4 1.500000 1.500000
+0.01 5.564397 5 5.500000 0.500000
+0.01 5.566213 5 5.500000 1.500000
+0.01 5.569847 5 5.500000 2.500000
+0.01 5.575299 5 5.500000 3.500000
+0.01 5.582571 5 5.500000 4.500000
+0.01 5.591664 5 5.500000 5.500000
+0.01 6.069649 5 3.500000 0.500000
+0.01 6.073744 5 3.500000 1.500000
+0.01 6.081978 5 3.500000 2.500000
+0.01 6.094427 5 3.500000 3.500000
+0.01 6.114487 5 4.500000 0.500000
+0.01 6.117121 5 4.500000 1.500000
+0.01 6.122384 5 4.500000 2.500000
+0.01 6.130268 5 4.500000 3.500000
+0.01 6.140759 5 4.500000 4.500000
+0.01 6.242734 6 6.500000 0.500000
+0.01 6.244269 6 6.500000 1.500000
+0.01 6.247339 6 6.500000 2.500000
+0.01 6.251946 6 6.500000 3.500000
+0.01 6.258094 6 6.500000 4.500000
+0.01 6.265786 6 6.500000 5.500000
+0.01 6.275027 6 6.500000 6.500000
+0.01 6.395334 5 1.500000 0.500000
+0.01 6.413632 5 1.500000 1.500000
+0.01 6.420067 5 2.500000 0.500000
+0.01 6.427542 5 2.500000 1.500000
+0.01 6.442427 5 2.500000 2.500000
+0.01 6.555894 5 0.500000 0.500000
+0.01 6.837930 6 4.500000 0.500000
+0.01 6.840935 6 4.500000 1.500000
+0.01 6.846961 6 4.500000 2.500000
+0.01 6.856038 6 4.500000 3.500000
+0.01 6.868212 6 4.500000 4.500000
+0.01 6.892789 6 5.500000 0.500000
+0.01 6.894887 6 5.500000 1.500000
+0.01 6.899083 6 5.500000 2.500000
+0.01 6.905377 6 5.500000 3.500000
+0.01 6.913768 6 5.500000 4.500000
+0.01 6.924254 6 5.500000 5.500000
+0.01 7.016049 7 7.500000 0.500000
+0.01 7.017379 7 7.500000 1.500000
+0.01 7.020041 7 7.500000 2.500000
+0.01 7.024034 7 7.500000 3.500000
+0.01 7.029361 7 7.500000 4.500000
+0.01 7.036024 7 7.500000 5.500000
+0.01 7.044024 7 7.500000 6.500000
+0.01 7.053366 7 7.500000 7.500000
+0.01 7.253580 6 2.500000 0.500000
+0.01 7.261880 6 2.500000 1.500000
+0.01 7.279309 6 2.500000 2.500000
+0.01 7.288136 6 3.500000 0.500000
+0.01 7.292898 6 3.500000 1.500000
+0.01 7.302425 6 3.500000 2.500000
+0.01 7.316725 6 3.500000 3.500000
+0.01 7.500025 6 0.500000 0.500000
+0.01 7.505082 6 1.500000 0.500000
+0.01 7.525295 6 1.500000 1.500000
+0.01 7.636195 7 5.500000 0.500000
+0.01 7.638557 7 5.500000 1.500000
+0.01 7.643288 7 5.500000 2.500000
+0.01 7.650398 7 5.500000 3.500000
+0.01 7.659905 7 5.500000 4.500000
+0.01 7.671834 7 5.500000 5.500000
+0.01 7.766082 7 6.500000 0.500000
+0.01 7.767825 7 6.500000 1.500000
+0.01 7.771312 7 6.500000 2.500000
+0.01 7.776543 7 6.500000 3.500000
+0.01 7.783516 7 6.500000 4.500000
+0.01 7.792232 7 6.500000 5.500000
+0.01 7.802690 7 6.500000 6.500000
+0.01 8.096573 7 3.500000 0.500000
+0.01 8.101878 7 3.500000 1.500000
+0.01 8.112594 7 3.500000 2.500000
+0.01 8.128925 7 3.500000 3.500000
+0.01 8.186312 7 4.500000 0.500000
+0.01 8.189742 7 4.500000 1.500000
+0.01 8.196605 7 4.500000 2.500000
+0.01 8.206907 7 4.500000 3.500000
+0.01 8.220656 7 4.500000 4.500000
+0.01 8.397149 7 1.500000 0.500000
+0.01 8.421359 7 1.500000 1.500000
+0.01 8.447117 7 2.500000 0.500000
+0.01 8.456851 7 2.500000 1.500000
+0.01 8.476336 7 2.500000 2.500000
+0.01 8.561609 7 0.500000 0.500000
+0.02 1.499978 0 0.500000 0.500000
+0.02 2.442720 1 1.500000 0.500000
+0.02 2.456643 1 1.500000 1.500000
+0.02 2.600519 1 0.500000 0.500000
+0.02 3.389237 2 2.500000 0.500000
+0.02 3.397059 2 2.500000 1.500000
+0.02 3.413298 2 2.500000 2.500000
+0.02 3.499898 2 0.500000 0.500000
+0.02 3.640643 2 1.500000 0.500000
+0.02 3.659520 2 1.500000 1.500000
+0.02 4.125669 3 3.500000 0.500000
+0.02 4.131329 3 3.500000 1.500000
+0.02 4.142721 3 3.500000 2.500000
+0.02 4.159972 3 3.500000 3.500000
+0.02 4.401101 3 1.500000 0.500000
+0.02 4.426919 3 1.500000 1.500000
+0.02 4.476235 3 2.500000 0.500000
+0.02 4.486619 3 2.500000 1.500000
+0.02 4.507222 3 2.500000 2.500000
+0.02 4.566645 3 0.500000 0.500000
+0.02 4.832209 4 4.500000 0.500000
+0.02 4.836635 4 4.500000 1.500000
+0.02 4.845499 4 4.500000 2.500000
+0.02 4.858826 4 4.500000 3.500000
+0.02 4.876647 4 4.500000 4.500000
+0.02 5.248009 4 2.500000 0.500000
+0.02 5.260131 4 2.500000 1.500000
+0.02 5.282497 4 3.500000 0.500000
+0.02 5.285879 4 2.500000 2.500000
+0.02 5.289532 4 3.500000 1.500000
+0.02 5.303554 4 3.500000 2.500000
+0.02 5.324474 4 3.500000 3.500000
+0.02 5.499811 4 0.500000 0.500000
+0.02 5.500309 4 1.500000 0.500000
+0.02 5.530153 4 1.500000 1.500000
+0.02 5.553801 5 5.500000 0.500000
+0.02 5.557431 5 5.500000 1.500000
+0.02 5.564693 5 5.500000 2.500000
+0.02 5.575592 5 5.500000 3.500000
+0.02 5.590133 5 5.500000 4.500000
+0.02 5.608322 5 5.500000 5.500000
+0.02 6.059232 5 3.500000 0.500000
