 i    Eigen_energy   N  j^2   j sigma omega
-----------------------------------------
    1       1.495854    0       0.761992       0.500000       0.499994       0.500000
    2       2.350733    1       3.766340       1.500000       0.499991       1.500000
    3       2.429604    1       2.574230       1.000000      -0.427389       0.500000
    4       2.697204    1       1.973774       1.000000       0.427371       0.500000
    5       3.203062    2       8.771758       2.500000       0.499986       2.500000
    6       3.348848    2       7.045585       2.000000      -0.288736       1.500000
    7       3.481445    2       0.925027       0.500000       0.494305       0.500000
    8       3.534202    2       8.522116       2.500000      -0.070372       0.500000
    9       3.589342    2       5.529739       2.000000       0.288701       1.500000
   10       3.777106    2       3.932291       1.500000       0.076052       0.500000
   11       3.848881    3      15.772522       3.500000       0.499987       3.500000
   12       4.044410    3      14.222377       3.500000      -0.094303       2.500000
   13       4.229701    3       4.675298       1.500000       0.463574       1.500000
   14       4.240065    3      14.519544       3.500000       0.009668       1.500000
   15       4.289312    3      10.359740       3.000000       0.094272       2.500000
   16       4.317242    3       3.066472       1.500000      -0.449158       0.500000
   17       4.335181    3      14.940870       3.500000      -0.036535       0.500000
   18       4.465118    4      24.773032       4.500000       0.499988       4.500000
   19       4.550499    3       9.216504       2.500000       0.026729       1.500000
   20       4.673995    3       8.774331       2.500000       0.010657       0.500000
   21       4.692951    4      23.688397       4.500000       0.086298       3.500000
   22       4.785595    3       2.501710       1.000000       0.474938       0.500000
   23       4.896841    4      24.334242       4.500000       0.060942       2.500000
   24       4.953832    4       8.811141       2.500000       0.499811       2.500000
   25       4.974971    4      16.898383       3.500000      -0.086324       3.500000
   26       5.032452    4      24.639139       4.500000       0.035094       1.500000
   27       5.096222    5      35.771872       5.500000       0.499990       5.500000
   28       5.100263    4      24.781811       4.500000       0.011453       0.500000
   29       5.121116    4       6.178536       2.000000      -0.416897       1.500000
   30       5.267262    4      16.286469       3.500000      -0.060785       2.500000
   31       5.344027    5      35.068195       5.500000       0.211110       4.500000
   32       5.448993    4      15.388798       3.500000      -0.011934       1.500000
   33       5.456041    4       7.156365       2.000000      -0.024760       0.500000
   34       5.476058    4       2.304041       1.000000       0.353497       0.500000
   35       5.477341    4       7.120038       2.000000       0.393652       1.500000
   36       5.539898    4      15.721257       3.500000      -0.008529       0.500000
   37       5.558153    5      35.375237       5.500000       0.140319       3.500000
   38       5.655778    5      15.808866       3.500000       0.499961       3.500000
   39       5.686691    5      25.515714       4.500000      -0.211127       4.500000
   40       5.705998    6      48.750000       6.500000       0.500000       6.500000
   41       5.715755    4       4.229673       1.500000       0.168316       0.500000
   42       5.718950    5      35.599013       5.500000       0.092786       2.500000
   43       5.825788    5      35.728518       5.500000       0.053320       1.500000
   44       5.879128    5      35.789344       5.500000       0.017354       0.500000
   45       5.888540    5      12.890184       3.000000      -0.288078       2.500000
   46       5.955129    6      48.322106       6.500000       0.300142       5.500000
   47       5.992479    5      25.252135       4.500000      -0.140309       3.500000
   48       6.137678    5       3.910569       1.500000       0.498521       1.500000
   49       6.175314    6      48.341637       6.500000       0.205426       4.500000
   50       6.181419    5      12.034000       3.000000       0.280053       2.500000
   51       6.198560    5      15.025855       3.500000      -0.131792       1.500000
   52       6.209434    5      24.825618       4.500000      -0.084837       2.500000
   53       6.228936    5       2.196003       1.000000      -0.488529       0.500000
   54       6.348153    5      15.746156       3.500000      -0.054207       0.500000
   55       6.348658    5      24.832559       4.500000      -0.053091       1.500000
   56       6.356801    6      24.762525       4.500000       0.499618       4.500000
   57       6.357129    6      48.435495       6.500000       0.142370       3.500000
   58       6.380901    6      36.177894       5.500000      -0.300142       5.500000
   59       6.389795    7      63.750000       7.500000       0.500000       7.500000
   60       6.417613    5      24.762110       4.500000      -0.017443       0.500000
   61       6.496158    6      48.507942       6.500000       0.094599       2.500000
   62       6.520468    5       9.759287       2.500000       0.133008       1.500000
   63       6.589986    6      48.552435       6.500000       0.054230       1.500000
   64       6.626139    6      22.661382       4.500000      -0.056408       3.500000
   65       6.637241    6      48.574457       6.500000       0.017696       0.500000
   66       6.645757    7      63.452971       7.500000       0.346667       6.500000
   67       6.680778    6      36.122805       5.500000      -0.205031       4.500000
   68       6.689775    5       8.957862       2.500000       0.054132       0.500000
   69       6.873283    7      63.408991       7.500000       0.255802       5.500000
   70       6.876838    6       9.276810       2.500000       0.484980       2.500000
   71       6.904465    6      18.934875       4.000000       0.046975       3.500000
   72       6.904889    5       2.745132       1.000000       0.488534       0.500000
   73       6.913344    6      23.153468       4.500000      -0.040555       2.500000
   74       6.919201    6      34.881468       5.500000      -0.132911       3.500000
   75       7.054181    6       5.766370       2.000000      -0.458479       1.500000
   76       7.061063    7      35.765458       5.500000       0.499701       5.500000
   77       7.067445    7      63.448635       7.500000       0.190270       4.500000
   78       7.096039    6      35.821007       5.500000      -0.094332       2.500000
   79       7.122259    6      24.149083       4.500000      -0.039584       1.500000
   80       7.156168    7      49.047029       6.500000      -0.346667       6.500000
   81       7.214327    6      35.692043       5.500000      -0.054373       1.500000
   82       7.225272    7      63.486259       7.500000       0.138586       3.500000
   83       7.231581    6      24.410183       4.500000      -0.010394       0.500000
   84       7.273439    6      35.636942       5.500000      -0.017758       0.500000
   85       7.281309    6      16.787163       3.500000       0.055353       2.500000
   86       7.344948    7      63.510984       7.500000       0.094620       2.500000
   87       7.349407    7      34.482960       5.500000       0.131605       4.500000
   88       7.425327    7      63.525192       7.500000       0.055188       1.500000
   89       7.456357    7      49.053680       6.500000      -0.255493       5.500000
   90       7.465691    7      63.530933       7.500000       0.018145       0.500000
   91       7.520454    6       1.220794       0.500000       0.473690       0.500000
   92       7.534999    6      14.028219       3.500000       0.117901       1.500000
   93       7.553155    6       8.910017       2.500000       0.380425       1.500000
   94       7.572910    6       7.662838       2.500000      -0.307429       0.500000
   95       7.599367    7      17.805600       3.500000       0.459330       3.500000
   96       7.629592    7      32.796657       5.000000       0.099960       3.500000
   97       7.670434    7      26.406036       4.500000      -0.131953       4.500000
   98       7.670860    6      15.421055       3.500000       0.024065       0.500000
   99       7.705386    7      48.578460       6.500000      -0.189906       4.500000
  100       7.845507    7      23.297223       4.500000      -0.190552       2.500000
  101       7.858962    7      23.850021       4.500000      -0.156134       2.500000
  102       7.884487    6       4.739156       1.500000       0.320174       0.500000
  103       7.903141    7      48.844869       6.500000      -0.138355       3.500000
  104       8.009285    7      34.812369       5.500000       0.023323       1.500000
  105       8.045674    7      25.607855       4.500000      -0.059480       3.500000
  106       8.051741    7      48.714004       6.500000      -0.094349       2.500000
  107       8.090723    7      34.921437       5.500000      -0.005737       0.500000
  108       8.112978    7       4.347295       1.500000       0.487641       1.500000
  109       8.150852    7      48.640690       6.500000      -0.055240       1.500000
  110       8.200408    7      48.516788       6.500000      -0.018981       0.500000
  111       8.206343    7       2.586403       1.000000      -0.483346       0.500000
  112       8.214281    7      12.557772       3.000000       0.374462       2.500000
  113       8.282640    7      14.058602       3.500000      -0.276424       1.500000
  114       8.333167    7      25.139064       4.500000      -0.027941       2.500000
  115       8.528607    7      24.614500       4.500000      -0.010658       1.500000
  116       8.536471    7      15.341591       3.500000      -0.114509       0.500000
  117       8.627478    7      24.455343       4.500000      -0.004127       0.500000
  118       8.654765    7      10.566877       3.000000       0.276242       1.500000
  119       8.881010    7       8.845380       2.500000       0.116247       0.500000
  120       9.167202    7       2.774132       1.000000       0.492581       0.500000
