# delta state basis N l Lambda Sigma2 coeff
  -0.130     1     1     0     0     0     1     0.99978338
  -0.130     1     2     1     1     0     1    -0.00000000
  -0.130     1     3     1     1     1    -1     0.00000000
  -0.130     1     4     1     1     1     1    -0.00000000
  -0.130     1     5     2     2     0     1    -0.02077264
  -0.130     1     6     2     2     1    -1    -0.00121153
  -0.130     1     7     2     0     0     1    -0.00001065
  -0.130     1     8     2     2     1     1    -0.00000000
  -0.130     1     9     2     2     2    -1    -0.00000000
  -0.130     1    10     2     2     2     1     0.00000000
  -0.130     1    11     3     3     0     1    -0.00000000
  -0.130     1    12     3     3     1    -1    -0.00000000
  -0.130     1    13     3     1     0     1    -0.00000000
  -0.130     1    14     3     1     1    -1     0.00000000
  -0.130     1    15     3     3     1     1    -0.00000000
  -0.130     1    16     3     3     2    -1     0.00000000
  -0.130     1    17     3     1     1     1     0.00000000
  -0.130     1    18     3     3     2     1    -0.00000000
  -0.130     1    19     3     3     3    -1     0.00000000
  -0.130     1    20     3     3     3     1     0.00000000
  -0.130     1    21     4     4     0     1     0.00028282
  -0.130     1    22     4     4     1    -1     0.00003183
  -0.130     1    23     4     2     0     1     0.00024072
  -0.130     1    24     4     2     1    -1     0.00001441
  -0.130     1    25     4     0     0     1     0.00028394
  -0.130     1    26     4     4     1     1     0.00000000
  -0.130     1    27     4     4     2    -1     0.00000000
  -0.130     1    28     4     2     1     1     0.00000000
  -0.130     1    29     4     2     2    -1     0.00000000
  -0.130     1    30     4     4     2     1    -0.00000000
  -0.130     1    31     4     4     3    -1    -0.00000000
  -0.130     1    32     4     2     2     1    -0.00000000
  -0.130     1    33     4     4     3     1    -0.00000000
  -0.130     1    34     4     4     4    -1    -0.00000000
  -0.130     1    35     4     4     4     1    -0.00000000
  -0.130     1    36     5     5     0     1     0.00000000
  -0.130     1    37     5     5     1    -1     0.00000000
  -0.130     1    38     5     3     0     1    -0.00000000
  -0.130     1    39     5     3     1    -1    -0.00000000
  -0.130     1    40     5     1     0     1    -0.00000000
  -0.130     1    41     5     1     1    -1     0.00000000
  -0.130     1    42     5     5     1     1     0.00000000
  -0.130     1    43     5     5     2    -1    -0.00000000
  -0.130     1    44     5     3     1     1     0.00000000
  -0.130     1    45     5     3     2    -1     0.00000000
  -0.130     1    46     5     1     1     1     0.00000000
  -0.130     1    47     5     5     2     1    -0.00000000
  -0.130     1    48     5     5     3    -1     0.00000000
  -0.130     1    49     5     3     2     1    -0.00000000
  -0.130     1    50     5     3     3    -1     0.00000000
  -0.130     1    51     5     5     3     1     0.00000000
  -0.130     1    52     5     5     4    -1     0.00000000
  -0.130     1    53     5     3     3     1    -0.00000000
  -0.130     1    54     5     5     4     1    -0.00000000
  -0.130     1    55     5     5     5    -1    -0.00000000
  -0.130     1    56     5     5     5     1    -0.00000000
  -0.130     1    57     6     6     0     1    -0.00000322
  -0.130     1    58     6     6     1    -1    -0.00000054
  -0.130     1    59     6     4     0     1    -0.00000663
  -0.130     1    60     6     4     1    -1    -0.00000072
  -0.130     1    61     6     2     0     1    -0.00001122
  -0.130     1    62     6     2     1    -1    -0.00000054
  -0.130     1    63     6     0     0     1    -0.00000379
  -0.130     1    64     6     6     1     1     0.00000000
  -0.130     1    65     6     6     2    -1     0.00000000
  -0.130     1    66     6     4     1     1    -0.00000000
  -0.130     1    67     6     4     2    -1     0.00000000
  -0.130     1    68     6     2     1     1     0.00000000
  -0.130     1    69     6     2     2    -1    -0.00000000
  -0.130     1    70     6     6     2     1    -0.00000000
  -0.130     1    71     6     6     3    -1    -0.00000000
  -0.130     1    72     6     4     2     1    -0.00000000
  -0.130     1    73     6     4     3    -1     0.00000000
  -0.130     1    74     6     2     2     1     0.00000000
  -0.130     1    75     6     6     3     1    -0.00000000
  -0.130     1    76     6     6     4    -1     0.00000000
  -0.130     1    77     6     4     3     1    -0.00000000
  -0.130     1    78     6     4     4    -1    -0.00000000
  -0.130     1    79     6     6     4     1     0.00000000
  -0.130     1    80     6     6     5    -1     0.00000000
  -0.130     1    81     6     4     4     1     0.00000000
  -0.130     1    82     6     6     5     1    -0.00000000
  -0.130     1    83     6     6     6    -1     0.00000000
  -0.130     1    84     6     6     6     1     0.00000000
  -0.130     1    85     7     7     0     1    -0.00000000
  -0.130     1    86     7     7     1    -1     0.00000000
  -0.130     1    87     7     5     0     1     0.00000000
  -0.130     1    88     7     5     1    -1    -0.00000000
  -0.130     1    89     7     3     0     1     0.00000000
  -0.130     1    90     7     3     1    -1    -0.00000000
  -0.130     1    91     7     1     0     1    -0.00000000
  -0.130     1    92     7     1     1    -1    -0.00000000
  -0.130     1    93     7     7     1     1     0.00000000
  -0.130     1    94     7     7     2    -1    -0.00000000
  -0.130     1    95     7     5     1     1    -0.00000000
  -0.130     1    96     7     5     2    -1     0.00000000
  -0.130     1    97     7     3     1     1    -0.00000000
  -0.130     1    98     7     3     2    -1     0.00000000
  -0.130     1    99     7     1     1     1    -0.00000000
  -0.130     1   100     7     7     2     1    -0.00000000
  -0.130     1   101     7     7     3    -1    -0.00000000
  -0.130     1   102     7     5     2     1    -0.00000000
  -0.130     1   103     7     5     3    -1    -0.00000000
  -0.130     1   104     7     3     2     1     0.00000000
  -0.130     1   105     7     3     3    -1    -0.00000000
  -0.130     1   106     7     7     3     1    -0.00000000
  -0.130     1   107     7     7     4    -1    -0.00000000
  -0.130     1   108     7     5     3     1     0.00000000
  -0.130     1   109     7     5     4    -1     0.00000000
  -0.130     1   110     7     3     3     1    -0.00000000
  -0.130     1   111     7     7     4     1    -0.00000000
  -0.130     1   112     7     7     5    -1    -0.00000000
  -0.130     1   113     7     5     4     1     0.00000000
  -0.130     1   114     7     5     5    -1     0.00000000
  -0.130     1   115     7     7     5     1     0.00000000
  -0.130     1   116     7     7     6    -1    -0.00000000
  -0.130     1   117     7     5     5     1    -0.00000000
  -0.130     1   118     7     7     6     1     0.00000000
  -0.130     1   119     7     7     7    -1     0.00000000
  -0.130     1   120     7     7     7     1     0.00000000
  -0.130     2     1     0     0     0     1    -0.00000000
  -0.130     2     2     1     1     0     1    -0.00000000
  -0.130     2     3     1     1     1    -1    -0.00000000
  -0.130     2     4     1     1     1     1    -0.99971260
  -0.130     2     5     2     2     0     1     0.00000000
  -0.130     2     6     2     2     1    -1     0.00000000
  -0.130     2     7     2     0     0     1     0.00000000
  -0.130     2     8     2     2     1     1    -0.00000000
  -0.130     2     9     2     2     2    -1    -0.00000000
  -0.130     2    10     2     2     2     1    -0.00000000
  -0.130     2    11     3     3     0     1     0.00000000
  -0.130     2    12     3     3     1    -1     0.00000000
  -0.130     2    13     3     1     0     1     0.00000000
  -0.130     2    14     3     1     1    -1    -0.00000000
  -0.130     2    15     3     3     1     1     0.01928915
  -0.130     2    16     3     3     2    -1     0.00153223
  -0.130     2    17     3     1     1     1    -0.01414470
  -0.130     2    18     3     3     2     1    -0.00000000
  -0.130     2    19     3     3     3    -1     0.00000000
  -0.130     2    20     3     3     3     1     0.00000000
  -0.130     2    21     4     4     0     1    -0.00000000
  -0.130     2    22     4     4     1    -1    -0.00000000
  -0.130     2    23     4     2     0     1    -0.00000000
  -0.130     2    24     4     2     1    -1    -0.00000000
  -0.130     2    25     4     0     0     1    -0.00000000
  -0.130     2    26     4     4     1     1     0.00000000
  -0.130     2    27     4     4     2    -1     0.00000000
  -0.130     2    28     4     2     1     1     0.00000000
  -0.130     2    29     4     2     2    -1    -0.00000000
  -0.130     2    30     4     4     2     1     0.00000000
  -0.130     2    31     4     4     3    -1    -0.00000000
  -0.130     2    32     4     2     2     1    -0.00000000
  -0.130     2    33     4     4     3     1     0.00000000
  -0.130     2    34     4     4     4    -1     0.00000000
  -0.130     2    35     4     4     4     1    -0.00000000
  -0.130     2    36     5     5     0     1    -0.00000000
  -0.130     2    37     5     5     1    -1    -0.00000000
  -0.130     2    38     5     3     0     1    -0.00000000
  -0.130     2    39     5     3     1    -1     0.00000000
  -0.130     2    40     5     1     0     1     0.00000000
  -0.130     2    41     5     1     1    -1    -0.00000000
  -0.130     2    42     5     5     1     1    -0.00028746
  -0.130     2    43     5     5     2    -1    -0.00003936
  -0.130     2    44     5     3     1     1     0.00008009
  -0.130     2    45     5     3     2    -1     0.00000321
  -0.130     2    46     5     1     1     1    -0.00036092
  -0.130     2    47     5     5     2     1    -0.00000000
  -0.130     2    48     5     5     3    -1     0.00000000
  -0.130     2    49     5     3     2     1     0.00000000
  -0.130     2    50     5     3     3    -1    -0.00000000
  -0.130     2    51     5     5     3     1    -0.00000000
  -0.130     2    52     5     5     4    -1    -0.00000000
  -0.130     2    53     5     3     3     1     0.00000000
  -0.130     2    54     5     5     4     1     0.00000000
  -0.130     2    55     5     5     5    -1    -0.00000000
  -0.130     2    56     5     5     5     1     0.00000000
  -0.130     2    57     6     6     0     1     0.00000000
  -0.130     2    58     6     6     1    -1     0.00000000
  -0.130     2    59     6     4     0     1     0.00000000
  -0.130     2    60     6     4     1    -1     0.00000000
  -0.130     2    61     6     2     0     1     0.00000000
  -0.130     2    62     6     2     1    -1     0.00000000
  -0.130     2    63     6     0     0     1     0.00000000
  -0.130     2    64     6     6     1     1    -0.00000000
  -0.130     2    65     6     6     2    -1     0.00000000
  -0.130     2    66     6     4     1     1     0.00000000
  -0.130     2    67     6     4     2    -1    -0.00000000
  -0.130     2    68     6     2     1     1    -0.00000000
  -0.130     2    69     6     2     2    -1    -0.00000000
  -0.130     2    70     6     6     2     1     0.00000000
  -0.130     2    71     6     6     3    -1    -0.00000000
  -0.130     2    72     6     4     2     1    -0.00000000
  -0.130     2    73     6     4     3    -1    -0.00000000
  -0.130     2    74     6     2     2     1    -0.00000000
  -0.130     2    75     6     6     3     1    -0.00000000
  -0.130     2    76     6     6     4    -1     0.00000000
  -0.130     2    77     6     4     3     1    -0.00000000
  -0.130     2    78     6     4     4    -1     0.00000000
  -0.130     2    79     6     6     4     1    -0.00000000
  -0.130     2    80     6     6     5    -1     0.00000000
  -0.130     2    81     6     4     4     1    -0.00000000
  -0.130     2    82     6     6     5     1    -0.00000000
  -0.130     2    83     6     6     6    -1     0.00000000
  -0.130     2    84     6     6     6     1    -0.00000000
  -0.130     2    85     7     7     0     1    -0.00000000
  -0.130     2    86     7     7     1    -1     0.00000000
  -0.130     2    87     7     5     0     1     0.00000000
  -0.130     2    88     7     5     1    -1    -0.00000000
  -0.130     2    89     7     3     0     1    -0.00000000
  -0.130     2    90     7     3     1    -1    -0.00000000
  -0.130     2    91     7     1     0     1    -0.00000000
  -0.130     2    92     7     1     1    -1    -0.00000000
  -0.130     2    93     7     7     1     1     0.00000352
  -0.130     2    94     7     7     2    -1     0.00000068
  -0.130     2    95     7     5     1     1     0.00000123
  -0.130     2    96     7     5     2    -1     0.00000024
  -0.130     2    97     7     3     1     1     0.00000759
  -0.130     2    98     7     3     2    -1     0.00000044
  -0.130     2    99     7     1     1     1    -0.00000484
  -0.130     2   100     7     7     2     1     0.00000000
  -0.130     2   101     7     7     3    -1    -0.00000000
  -0.130     2   102     7     5     2     1    -0.00000000
  -0.130     2   103     7     5     3    -1     0.00000000
  -0.130     2   104     7     3     2     1     0.00000000
  -0.130     2   105     7     3     3    -1    -0.00000000
  -0.130     2   106     7     7     3     1     0.00000000
  -0.130     2   107     7     7     4    -1    -0.00000000
  -0.130     2   108     7     5     3     1    -0.00000000
  -0.130     2   109     7     5     4    -1     0.00000000
  -0.130     2   110     7     3     3     1    -0.00000000
  -0.130     2   111     7     7     4     1    -0.00000000
  -0.130     2   112     7     7     5    -1     0.00000000
  -0.130     2   113     7     5     4     1    -0.00000000
  -0.130     2   114     7     5     5    -1    -0.00000000
  -0.130     2   115     7     7     5     1    -0.00000000
  -0.130     2   116     7     7     6    -1     0.00000000
  -0.130     2   117     7     5     5     1    -0.00000000
  -0.130     2   118     7     7     6     1     0.00000000
  -0.130     2   119     7     7     7    -1     0.00000000
  -0.130     2   120     7     7     7     1     0.00000000
  -0.130     3     1     0     0     0     1    -0.00000000
  -0.130     3     2     1     1     0     1     0.50693412
  -0.130     3     3     1     1     1    -1     0.86153906
  -0.130     3     4     1     1     1     1    -0.00000000
  -0.130     3     5     2     2     0     1     0.00000000
  -0.130     3     6     2     2     1    -1     0.00000000
  -0.130     3     7     2     0     0     1     0.00000000
  -0.130     3     8     2     2     1     1    -0.00000000
  -0.130     3     9     2     2     2    -1    -0.00000000
  -0.130     3    10     2     2     2     1     0.00000000
  -0.130     3    11     3     3     0     1    -0.01336373
  -0.130     3    12     3     3     1    -1    -0.01734559
  -0.130     3    13     3     1     0     1    -0.01250029
  -0.130     3    14     3     1     1    -1     0.01148579
  -0.130     3    15     3     3     1     1    -0.00000000
  -0.130     3    16     3     3     2    -1     0.00000000
  -0.130     3    17     3     1     1     1    -0.00000000
  -0.130     3    18     3     3     2     1     0.00000000
  -0.130     3    19     3     3     3    -1     0.00000000
  -0.130     3    20     3     3     3     1    -0.00000000
  -0.130     3    21     4     4     0     1    -0.00000000
  -0.130     3    22     4     4     1    -1    -0.00000000
  -0.130     3    23     4     2     0     1    -0.00000000
  -0.130     3    24     4     2     1    -1    -0.00000000
  -0.130     3    25     4     0     0     1    -0.00000000
  -0.130     3    26     4     4     1     1     0.00000000
  -0.130     3    27     4     4     2    -1     0.00000000
  -0.130     3    28     4     2     1     1     0.00000000
  -0.130     3    29     4     2     2    -1    -0.00000000
  -0.130     3    30     4     4     2     1    -0.00000000
  -0.130     3    31     4     4     3    -1     0.00000000
  -0.130     3    32     4     2     2     1     0.00000000
  -0.130     3    33     4     4     3     1     0.00000000
  -0.130     3    34     4     4     4    -1     0.00000000
  -0.130     3    35     4     4     4     1     0.00000000
  -0.130     3    36     5     5     0     1     0.00022877
  -0.130     3    37     5     5     1    -1     0.00027049
  -0.130     3    38     5     3     0     1     0.00044760
  -0.130     3    39     5     3     1    -1    -0.00002883
  -0.130     3    40     5     1     0     1     0.00042926
  -0.130     3    41     5     1     1    -1     0.00031448
  -0.130     3    42     5     5     1     1     0.00000000
  -0.130     3    43     5     5     2    -1     0.00000000
  -0.130     3    44     5     3     1     1     0.00000000
  -0.130     3    45     5     3     2    -1     0.00000000
  -0.130     3    46     5     1     1     1     0.00000000
  -0.130     3    47     5     5     2     1     0.00000000
  -0.130     3    48     5     5     3    -1    -0.00000000
  -0.130     3    49     5     3     2     1     0.00000000
  -0.130     3    50     5     3     3    -1     0.00000000
  -0.130     3    51     5     5     3     1    -0.00000000
  -0.130     3    52     5     5     4    -1     0.00000000
  -0.130     3    53     5     3     3     1     0.00000000
  -0.130     3    54     5     5     4     1    -0.00000000
  -0.130     3    55     5     5     5    -1    -0.00000000
  -0.130     3    56     5     5     5     1     0.00000000
  -0.130     3    57     6     6     0     1    -0.00000000
  -0.130     3    58     6     6     1    -1    -0.00000000
  -0.130     3    59     6     4     0     1     0.00000000
  -0.130     3    60     6     4     1    -1    -0.00000000
  -0.130     3    61     6     2     0     1     0.00000000
  -0.130     3    62     6     2     1    -1     0.00000000
  -0.130     3    63     6     0     0     1     0.00000000
  -0.130     3    64     6     6     1     1    -0.00000000
  -0.130     3    65     6     6     2    -1     0.00000000
  -0.130     3    66     6     4     1     1     0.00000000
  -0.130     3    67     6     4     2    -1    -0.00000000
  -0.130     3    68     6     2     1     1    -0.00000000
  -0.130     3    69     6     2     2    -1    -0.00000000
  -0.130     3    70     6     6     2     1     0.00000000
  -0.130     3    71     6     6     3    -1    -0.00000000
  -0.130     3    72     6     4     2     1     0.00000000
  -0.130     3    73     6     4     3    -1    -0.00000000
  -0.130     3    74     6     2     2     1     0.00000000
  -0.130     3    75     6     6     3     1    -0.00000000
  -0.130     3    76     6     6     4    -1     0.00000000
  -0.130     3    77     6     4     3     1    -0.00000000
  -0.130     3    78     6     4     4    -1     0.00000000
  -0.130     3    79     6     6     4     1    -0.00000000
  -0.130     3    80     6     6     5    -1    -0.00000000
  -0.130     3    81     6     4     4     1     0.00000000
  -0.130     3    82     6     6     5     1     0.00000000
  -0.130     3    83     6     6     6    -1     0.00000000
  -0.130     3    84     6     6     6     1    -0.00000000
  -0.130     3    85     7     7     0     1    -0.00000308
  -0.130     3    86     7     7     1    -1    -0.00000346
  -0.130     3    87     7     5     0     1    -0.00001056
  -0.130     3    88     7     5     1    -1    -0.00000244
  -0.130     3    89     7     3     0     1    -0.00001670
  -0.130     3    90     7     3     1    -1    -0.00000758
  -0.130     3    91     7     1     0     1    -0.00001454
  -0.130     3    92     7     1     1    -1     0.00000354
  -0.130     3    93     7     7     1     1     0.00000000
  -0.130     3    94     7     7     2    -1     0.00000000
  -0.130     3    95     7     5     1     1    -0.00000000
  -0.130     3    96     7     5     2    -1    -0.00000000
  -0.130     3    97     7     3     1     1     0.00000000
  -0.130     3    98     7     3     2    -1     0.00000000
  -0.130     3    99     7     1     1     1     0.00000000
  -0.130     3   100     7     7     2     1    -0.00000000
  -0.130     3   101     7     7     3    -1     0.00000000
  -0.130     3   102     7     5     2     1     0.00000000
  -0.130     3   103     7     5     3    -1    -0.00000000
  -0.130     3   104     7     3     2     1    -0.00000000
  -0.130     3   105     7     3     3    -1    -0.00000000
  -0.130     3   106     7     7     3     1    -0.00000000
  -0.130     3   107     7     7     4    -1    -0.00000000
  -0.130     3   108     7     5     3     1     0.00000000
  -0.130     3   109     7     5     4    -1    -0.00000000
  -0.130     3   110     7     3     3     1    -0.00000000
  -0.130     3   111     7     7     4     1     0.00000000
  -0.130     3   112     7     7     5    -1    -0.00000000
  -0.130     3   113     7     5     4     1     0.00000000
  -0.130     3   114     7     5     5    -1    -0.00000000
  -0.130     3   115     7     7     5     1     0.00000000
  -0.130     3   116     7     7     6    -1    -0.00000000
  -0.130     3   117     7     5     5     1     0.00000000
  -0.130     3   118     7     7     6     1     0.00000000
  -0.130     3   119     7     7     7    -1     0.00000000
  -0.130     3   120     7     7     7     1     0.00000000
  -0.130     4     1     0     0     0     1     0.00000000
