# delta state basis N l Lambda Sigma2 coeff
   0.030     1     1     0     0     0     1    -0.99998711
   0.030     1     2     1     1     0     1     0.00000000
   0.030     1     3     1     1     1    -1    -0.00000000
   0.030     1     4     1     1     1     1     0.00000000
   0.030     1     5     2     2     0     1    -0.00506837
   0.030     1     6     2     2     1    -1    -0.00030423
   0.030     1     7     2     0     0     1    -0.00000015
   0.030     1     8     2     2     1     1    -0.00000000
   0.030     1     9     2     2     2    -1    -0.00000000
   0.030     1    10     2     2     2     1     0.00000000
   0.030     1    11     3     3     0     1    -0.00000000
   0.030     1    12     3     3     1    -1     0.00000000
   0.030     1    13     3     1     0     1    -0.00000000
   0.030     1    14     3     1     1    -1     0.00000000
   0.030     1    15     3     3     1     1    -0.00000000
   0.030     1    16     3     3     2    -1    -0.00000000
   0.030     1    17     3     1     1     1     0.00000000
   0.030     1    18     3     3     2     1    -0.00000000
   0.030     1    19     3     3     3    -1    -0.00000000
   0.030     1    20     3     3     3     1     0.00000000
   0.030     1    21     4     4     0     1    -0.00001667
   0.030     1    22     4     4     1    -1    -0.00000194
   0.030     1    23     4     2     0     1    -0.00001416
   0.030     1    24     4     2     1    -1    -0.00000086
   0.030     1    25     4     0     0     1    -0.00001603
   0.030     1    26     4     4     1     1    -0.00000000
   0.030     1    27     4     4     2    -1    -0.00000000
   0.030     1    28     4     2     1     1    -0.00000000
   0.030     1    29     4     2     2    -1     0.00000000
   0.030     1    30     4     4     2     1    -0.00000000
   0.030     1    31     4     4     3    -1    -0.00000000
   0.030     1    32     4     2     2     1     0.00000000
   0.030     1    33     4     4     3     1    -0.00000000
   0.030     1    34     4     4     4    -1    -0.00000000
   0.030     1    35     4     4     4     1    -0.00000000
   0.030     1    36     5     5     0     1    -0.00000000
   0.030     1    37     5     5     1    -1     0.00000000
   0.030     1    38     5     3     0     1     0.00000000
   0.030     1    39     5     3     1    -1    -0.00000000
   0.030     1    40     5     1     0     1    -0.00000000
   0.030     1    41     5     1     1    -1    -0.00000000
   0.030     1    42     5     5     1     1    -0.00000000
   0.030     1    43     5     5     2    -1    -0.00000000
   0.030     1    44     5     3     1     1     0.00000000
   0.030     1    45     5     3     2    -1     0.00000000
   0.030     1    46     5     1     1     1     0.00000000
   0.030     1    47     5     5     2     1    -0.00000000
   0.030     1    48     5     5     3    -1    -0.00000000
   0.030     1    49     5     3     2     1     0.00000000
   0.030     1    50     5     3     3    -1     0.00000000
   0.030     1    51     5     5     3     1     0.00000000
   0.030     1    52     5     5     4    -1    -0.00000000
   0.030     1    53     5     3     3     1    -0.00000000
   0.030     1    54     5     5     4     1     0.00000000
   0.030     1    55     5     5     5    -1     0.00000000
   0.030     1    56     5     5     5     1     0.00000000
   0.030     1    57     6     6     0     1    -0.00000005
   0.030     1    58     6     6     1    -1    -0.00000001
   0.030     1    59     6     4     0     1    -0.00000009
   0.030     1    60     6     4     1    -1    -0.00000001
   0.030     1    61     6     2     0     1    -0.00000016
   0.030     1    62     6     2     1    -1    -0.00000001
   0.030     1    63     6     0     0     1    -0.00000005
   0.030     1    64     6     6     1     1    -0.00000000
   0.030     1    65     6     6     2    -1     0.00000000
   0.030     1    66     6     4     1     1    -0.00000000
   0.030     1    67     6     4     2    -1    -0.00000000
   0.030     1    68     6     2     1     1     0.00000000
   0.030     1    69     6     2     2    -1    -0.00000000
   0.030     1    70     6     6     2     1     0.00000000
   0.030     1    71     6     6     3    -1    -0.00000000
   0.030     1    72     6     4     2     1     0.00000000
   0.030     1    73     6     4     3    -1     0.00000000
   0.030     1    74     6     2     2     1    -0.00000000
   0.030     1    75     6     6     3     1     0.00000000
   0.030     1    76     6     6     4    -1    -0.00000000
   0.030     1    77     6     4     3     1    -0.00000000
   0.030     1    78     6     4     4    -1    -0.00000000
   0.030     1    79     6     6     4     1     0.00000000
   0.030     1    80     6     6     5    -1     0.00000000
   0.030     1    81     6     4     4     1    -0.00000000
   0.030     1    82     6     6     5     1    -0.00000000
   0.030     1    83     6     6     6    -1     0.00000000
   0.030     1    84     6     6     6     1     0.00000000
   0.030     1    85     7     7     0     1    -0.00000000
   0.030     1    86     7     7     1    -1     0.00000000
