 i    Eigen_energy   N  j^2   j sigma omega
-----------------------------------------
    1       1.499022    0       0.753243       0.500000       0.499998       0.500000
    2       2.386773    1       3.520456       1.500000       0.394454       0.500000
    3       2.492178    1       3.755167       1.500000       0.499997       1.500000
    4       2.615965    1       0.991546       0.500000      -0.394454       0.500000
    5       3.326826    2       8.725848       2.500000       0.180757       0.500000
    6       3.373419    2       8.647528       2.500000       0.406770       1.500000
    7       3.484873    2       8.757835       2.500000       0.499994       2.500000
    8       3.495458    2       0.768507       0.500000       0.499665       0.500000
    9       3.588545    2       3.794283       1.500000      -0.180430       0.500000
   10       3.716006    2       3.874081       1.500000      -0.406772       1.500000
   11       4.045552    3      15.755173       3.500000       0.108417       0.500000
   12       4.080595    3      15.708567       3.500000       0.293304       1.500000
   13       4.153932    3      15.696917       3.500000       0.419853       2.500000
   14       4.268453    3      15.758437       3.500000       0.499994       3.500000
   15       4.286190    3       3.352734       1.500000       0.448260       0.500000
   16       4.399057    3       8.769108       2.500000      -0.108135       0.500000
   17       4.469525    3       8.818698       2.500000      -0.292641       1.500000
   18       4.489081    3       3.776719       1.500000       0.499324       1.500000
   19       4.603257    3       8.828431       2.500000      -0.419855       2.500000
   20       4.605068    3       1.198074       0.500000      -0.448537       0.500000
   21       4.734389    4      24.764097       4.500000       0.076310       0.500000
   22       4.762443    4      24.740844       4.500000       0.218995       1.500000
   23       4.819262    4      24.718974       4.500000       0.337946       2.500000
   24       4.905652    4      24.722823       4.500000       0.430339       3.500000
   25       5.022103    4      24.759090       4.500000       0.499994       4.500000
   26       5.147192    4       8.704199       2.500000       0.219199       0.500000
   27       5.185118    4      15.761753       3.500000      -0.076258       0.500000
   28       5.216656    4       8.612995       2.500000       0.432654       1.500000
   29       5.232587    4      15.762824       3.500000      -0.215993       1.500000
   30       5.324954    4      15.819308       3.500000      -0.337931       2.500000
   31       5.397475    4       8.775854       2.500000       0.499971       2.500000
   32       5.418652    4       3.859537       1.500000      -0.218865       0.500000
   33       5.438314    5      35.765622       5.500000       0.058733       0.500000
   34       5.459043    4      15.805853       3.500000      -0.430342       3.500000
   35       5.461627    5      35.753609       5.500000       0.172225       1.500000
   36       5.491584    4       0.793853       0.500000       0.499603       0.500000
   37       5.508404    5      35.737783       5.500000       0.275172       2.500000
   38       5.578822    5      35.729287       5.500000       0.364112       3.500000
   39       5.622802    4       3.985378       1.500000      -0.435658       1.500000
   40       5.672955    5      35.736040       5.500000       0.438592       4.500000
   41       5.790736    5      35.758615       5.500000       0.499995       5.500000
   42       5.940766    5      15.767311       3.500000       0.124778       0.500000
   43       5.987643    5      24.761363       4.500000      -0.058747       0.500000
   44       5.989992    5      15.690690       3.500000       0.319875       1.500000
   45       6.023041    5      24.772892       4.500000      -0.171840       1.500000
   46       6.092646    5      24.275822       4.500000      -0.234411       2.500000
   47       6.095554    5      16.205681       3.500000       0.395471       2.500000
   48       6.103035    6      48.705681       6.500000       0.047394       0.500000
   49       6.122314    6      48.702167       6.500000       0.140468       1.500000
   50       6.161041    6      48.697914       6.500000       0.228700       2.500000
   51       6.195431    5      24.810718       4.500000      -0.364105       3.500000
   52       6.207131    5       3.260737       1.500000       0.469507       0.500000
   53       6.219545    6      48.697407       6.500000       0.309731       3.500000
   54       6.264197    5      15.776588       3.500000       0.499981       3.500000
   55       6.297159    5       8.796340       2.500000      -0.123958       0.500000
   56       6.298291    6      48.705060       6.500000       0.382167       4.500000
   57       6.329011    5      24.792205       4.500000      -0.438595       4.500000
   58       6.397865    6      48.723159       6.500000       0.445521       5.500000
   59       6.400172    5       8.903151       2.500000      -0.320189       1.500000
   60       6.510509    5       3.799706       1.500000       0.499912       1.500000
   61       6.518952    6      48.750000       6.500000       0.500000       6.500000
   62       6.594843    5       8.896171       2.500000      -0.436238       2.500000
   63       6.622420    5       1.347338       1.000000      -0.470297       0.500000
   64       6.701934    6      24.686204       4.500000       0.082008       0.500000
   65       6.737370    6      24.658418       4.500000       0.232875       1.500000
   66       6.751112    6      35.723230       5.500000      -0.047394       0.500000
